data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65
0,0.107883817427386,0.0827586206896552,0.176470588235294,0,0.142857142857143,0,0.587492742494346,0.840232491514673,0.378967309370859,0.000494379124304108,0.000496031746031746,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496031746031746,0,0
1,0.0580912863070539,0.096551724137931,0.0588235294117647,0,0.285714285714286,0,0,0,0,0.00595073735240964,0.00595238095238095,0,0,0.166666666666667,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.25,0.166666666666667,0.230769230769231,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207766653162799,0,0.00595238095238095,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.142857142857143,0.3,0.748541141027062,0.829040074195281,0.888845909704113,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
0,0.04149377593361,0.0689655172413793,0.117647058823529,0,0.285714285714286,0,0.620688640297945,0.76995576445909,0.240656986431802,0.00595073735240964,0.00595238095238095,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.20746887966805,0.0827586206896552,0.176470588235294,0,0.285714285714286,0,0.650227022803945,0.837780356700635,0.176386574625089,0.142855725621239,9.92063492063492e-05,0.00595238095238095,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.230769230769231,0.15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0
1,0.04149377593361,0.0689655172413793,0.0588235294117647,0,0.428571428571429,0.3,0.760610673951369,0.819950180389713,0.151154487026898,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0829875518672199,0.137931034482759,0.0588235294117647,0,0.285714285714286,0,0.913249730435522,0.8425632335161,0.542975878759099,0.285713104684366,0.0119047619047619,0,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.116182572614108,0.0896551724137931,0.117647058823529,0,0.142857142857143,0,0.608747535123664,0.840232491514673,0.457520034912396,0.285713104684366,0.00148809523809524,0.0119047619047619,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148809523809524,0,0
1,0.033195020746888,0.0551724137931034,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.045643153526971,0.0689655172413793,0.117647058823529,0,0.285714285714286,0,0.704169353393048,0.804455601792758,0.202818773308016,0.285713104684366,0.0119047619047619,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
1,0.033195020746888,0.0551724137931034,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.145228215767635,0.124137931034483,0.117647058823529,0,0.285714285714286,0,0.688755347811772,0.786270958469083,0.493453939538205,0.00290344395410707,3.30687830687831e-05,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0
1,0.04149377593361,0.0689655172413793,0.0588235294117647,0,0.142857142857143,0.1,0.822772380542142,0.84757432881917,0.294463619773144,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0829875518672199,0.131034482758621,0.117647058823529,0,0.285714285714286,0,0.786488865581626,0.750494068747169,0.160199952392288,0.0476174729124883,0.0476190476190476,0,0,0.111111111111111,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,1,0,0.917552060061396,0.850371219220883,0.211150122986664,0.00099041169049552,0.000992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
1,0.04149377593361,0.0689655172413793,0.0588235294117647,0,0.428571428571429,0.1,0.910100574981737,0.843845141616886,0.183527731492502,0.00595073735240964,0.00297619047619048,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010359395798368,0,0.142857142857143,0
0,0.132780082987552,0.0896551724137931,0.117647058823529,0,0.285714285714286,0.1,0.789442703832226,0.83067159359628,0.171149726255653,0.142855725621239,0.00595238095238095,0.142857142857143,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499971063140228,0,0.142857142857143,0
0,0.0746887966804979,0.117241379310345,0.117647058823529,0,0.285714285714286,0,0.678226947887778,0.842679770616172,0.280181306038319,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0.285714285714286,0,0.685418901889239,0.78265830836687,0.133301594858367,0.428570483747493,0.428571428571429,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0497925311203319,0.0827586206896552,0.0588235294117647,0,0.142857142857143,0.1,0.918129984936513,0.851536590221597,0.213054431484641,0.00198247682287834,0.00198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0497925311203319,0.0758620689655172,0.117647058823529,0,0.142857142857143,0.2,0.795417269786585,0.79699722738819,0.627955645481309,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
1,0.0871369294605809,0.144827586206897,0.117647058823529,0,0.142857142857143,0.1,0.707636902643753,0.761453411866418,0.650093231770287,0.0238079097353005,0.000496031746031746,0,0.125,0.111111111111111,0,0.166666666666667,0.2,0,0,0,0.166666666666667,0.153846153846154,0,0,0,0,0,0,0,0,0.153846153846154,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496031746031746,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.045643153526971,0.0758620689655172,0.117647058823529,0,0.285714285714286,0,0.651703941929245,0.841864010915672,0.181861461556772,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.0705394190871369,0.117241379310345,0.117647058823529,0,0.285714285714286,0,0.684070410513965,0.74979484614674,0.389202967547483,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
0,0.04149377593361,0.0620689655172414,0.117647058823529,0,0.142857142857143,0,0.864190329925556,0.825660498293211,0.187346266761956,0.285713104684366,0.00595238095238095,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207766653162799,0,9.92063492063492e-05,0
0,0.0539419087136929,0.0827586206896552,0.117647058823529,0,0.857142857142857,0.2,0.76041803232633,0.819367494889356,0.150440371340157,0.285713104684366,0.000496031746031746,0,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.384615384615385,0.25,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,1,0,0.918129984936513,0.851420053121526,0.213292470046888,0.00099041169049552,0.000992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.016597510373444,0.0275862068965517,0.0588235294117647,0,0,0,0,0,0,0.142855725621239,0.142857142857143,0.142857142857143,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0497925311203319,0.0827586206896552,0.0588235294117647,0,0.428571428571429,0.2,0.917808915561448,0.850837367621169,0.212102277235653,0.00019675958458926,0.000198412698412698,0.000198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.045643153526971,0.0758620689655172,0.0588235294117647,0,0.142857142857143,0.3,0.881910683851011,0.815638307687072,0.25303499166865,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0912863070539419,0.144827586206897,0.117647058823529,0,0.285714285714286,0.1,0.764142437077087,0.827525091894353,0.164246607950488,0.142855725621239,0.0178571428571429,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.142857142857143,0.1,0.740511731072286,0.82647625799371,0.250416567483932,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
1,0.020746887966805,0.0344827586206897,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.116182572614108,0.0896551724137931,0.117647058823529,0,0.142857142857143,0,0.608747535123664,0.840232491514673,0.457520034912396,0.285564294914509,0.00148809523809524,0.0119047619047619,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148809523809524,0,0
0,0.128630705394191,0.110344827586207,0.117647058823529,0,0.142857142857143,0.1,0.677584809137648,0.836848059900064,0.190916845195662,0.142855725621239,0.142857142857143,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
1,0.0746887966804979,0.124137931034483,0.0588235294117647,0,0.428571428571429,0.1,0.892187579431243,0.845826272318099,0.204247004681499,0.0176885213103858,0.0176901455026455,0.0178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.145228215767635,0.0758620689655172,0.235294117647059,0,0,0,0,0,0,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
1,0.0539419087136929,0.0896551724137931,0.0588235294117647,0,0.571428571428571,0,0.918129984936513,0.851420053121526,0.213292470046888,0.00198247682287834,0.00198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0580912863070539,0.0896551724137931,0.117647058823529,0,0.714285714285714,0,0.751751834777715,0.84757432881917,0.205199158930487,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0769230769230769,0.05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.0580912863070539,0.096551724137931,0.117647058823529,0,0.285714285714286,0,0.696589440563364,0.833235409797851,0.522494644132349,0.142855725621239,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0871369294605809,0.137931034482759,0.117647058823529,0,0.142857142857143,0.2,0.891802296181165,0.846175883618313,0.202818773308016,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.145228215767635,0.0896551724137931,0.117647058823529,0,0.142857142857143,0,0.608747535123664,0.840232491514673,0.457520034912396,0.285706490916817,0.00148809523809524,0.0119047619047619,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148148148148148,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0.428571428571429,0,0.774483546532332,0.846292420718385,0.202580734745769,0.285713104684366,0.0238095238095238,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.285714285714286,0.2,0.83972216796744,0.712158218536223,0.129740934698162,0.142855725621239,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
0,0.149377593360996,0.0827586206896552,0.117647058823529,0,0.285714285714286,0.1,0.727928487147875,0.778579509864372,0.63842934222018,0.142855725621239,0.00595238095238095,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.166666666666667,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
1,0.04149377593361,0.0689655172413793,0.0588235294117647,0,0.142857142857143,0,0.916974135186279,0.849322385320241,0.209007775926441,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.045643153526971,0.0689655172413793,0.117647058823529,0,0.285714285714286,0,0.650804947679063,0.791165516672081,0.439419185908117,0.285713104684366,0.0119047619047619,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.571428571428571,0,0.707380047143701,0.845243586817742,0.301604776640556,0.0476174729124883,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.186721991701245,0.0896551724137931,0.176470588235294,0,0.142857142857143,0,0.608747535123664,0.840232491514673,0.457520034912396,0.28570483747493,0.00148809523809524,0.0119047619047619,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147321428571429,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,1,0,0.917937343311474,0.851070441821311,0.212578354360147,0.00099041169049552,0.000992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0912863070539419,0.144827586206897,0.117647058823529,0,0.142857142857143,0.1,0.687150000936446,0.750027920346883,0.31349678647941,0.142855725621239,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0829875518672199,0.131034482758621,0.117647058823529,0,0.142857142857143,0.1,0.838823173717258,0.833585021098065,0.180195191621043,0.00595073735240964,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.112033195020747,0.117241379310345,0.117647058823529,0,0.142857142857143,0,0.62691738617421,0.83067159359628,0.176862651749583,0.285713104684366,0.00198412698412698,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0769230769230769,0.05,0.333333333333333,0,1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.020746887966805,0.0344827586206897,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.195020746887967,0.0413793103448276,0.176470588235294,0,0.142857142857143,0,0.619404362797684,0.840232491514673,0.58367055462985,0.142855725621239,0.000496031746031746,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496031746031746,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,0,0,0,0,0,0.000988758248608215,0.000990410052910053,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
1,0.033195020746888,0.0551724137931034,0.0588235294117647,0,0,0,0,0,0,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.178423236514523,0.103448275862069,0.176470588235294,0,0.285714285714286,0.3,0.615297350374995,0.808301326095114,0.482028088550345,0.000494379124304108,0.0714285714285714,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0829875518672199,0.137931034482759,0.0588235294117647,0,0.285714285714286,0,0.913249730435522,0.8425632335161,0.542975878759099,0.285713104684366,0.0119047619047619,0,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.128630705394191,0.0551724137931034,0.294117647058824,0,0.285714285714286,0,0.561742978614115,0.750377531647097,0.457043957787902,0.142855725621239,0.000496031746031746,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0954356846473029,0.151724137931034,0.117647058823529,0,0.857142857142857,0.2,0.882617036476154,0.834750392098779,0.255653415853368,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0,0,0,0,0,0.285713104684366,0.142857142857143,0.142857142857143,0,0.222222222222222,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.230769230769231,0.15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.029045643153527,0.0482758620689655,0.0588235294117647,0,0.142857142857143,0,0.914598221810796,0,0.200200349123299,0.00099041169049552,0.000992063492063492,0,0.0625,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
